date, aqi
2015/9/4, 64
2015/9/5, 60
2015/9/6, 75
2015/9/7, 75
2015/9/8, 78
2015/9/9, 77
2015/9/10, 78
2015/9/11, 104
2015/9/12, 75
2015/9/13, 91
2015/9/14, 104
2015/9/15, 103
2015/9/16, 79
2015/9/17, 69
2015/9/18, 70
2015/9/19, 87
2015/9/20, 70
2015/9/21, 61
2015/9/22, 66
2015/9/23, 82
2015/9/24, 118
2015/9/25, 168
2015/9/26, 93
2015/9/27, 63
2015/9/28, 98
2015/9/29, 126
2015/9/30, 117
2015/4/1, 52
2015/4/2, 48
2015/4/3, 53
2015/4/4, 59
2015/4/5, 65
2015/4/6, 62
2015/4/7, 58
2015/4/8, 47
2015/4/9, 47
2015/4/10, 45
2015/4/11, 45
2015/4/12, 56
2015/4/13, 52
2015/4/14, 52
2015/4/15, 47
2015/4/16, 48
2015/4/17, 51
2015/4/18, 55
2015/4/19, 55
2015/4/20, 51
2015/4/21, 65
2015/4/22, 56
2015/4/23, 48
2015/4/24, 50
2015/4/25, 51
2015/4/26, 46
2015/4/27, 44
2015/4/28, 54
2015/4/29, 50
2015/4/30, 53
2015/5/1, 52
2015/5/2, 45
2015/5/3, 40
2015/5/4, 44
2015/5/5, 58
2015/5/6, 64
2015/5/7, 63
2015/5/10, 23
2015/5/11, 34
2015/5/12, 38
2015/5/13, 42
2015/5/14, 45
2015/5/15, 39
2015/5/16, 44
2015/5/17, 36
2015/5/18, 40
2015/5/19, 50
2015/5/20, 48
2015/5/21, 41
2015/5/22, 47
2015/5/23, 46
2015/5/24, 49
2015/5/25, 48
2015/5/26, 53
2015/5/27, 44
2015/5/28, 50
2015/5/29, 46
2015/5/30, 34
2015/5/31, 38
2015/6/1, 35
2015/6/2, 48
2015/6/3, 41
2015/6/4, 39
2015/6/5, 37
2015/6/6, 42
2015/6/7, 38
2015/6/8, 40
2015/6/9, 45
2015/6/10, 30
2015/6/11, 38
2015/6/12, 45
2015/6/13, 27
2015/6/14, 28
2015/6/15, 36
2015/6/16, 44
2015/6/17, 51
2015/6/18, 51
2015/6/19, 37
2015/6/20, 31
2015/6/21, 32
2015/6/22, 36
2015/6/23, 39
2015/6/24, 43
2015/6/25, 47
2015/6/26, 44
2015/6/27, 43
2015/6/28, 33
2015/6/29, 46
2015/6/30, 54
2015/1/1, 50
2015/1/2, 54
2015/1/3, 54
2015/1/4, 42
2015/1/5, 31
2015/1/6, 36
2015/1/7, 36
2015/1/8, 32
2015/1/9, 26
2015/1/10, 29
